LAMMPS data file via write_data, version 09 Jan 2020, timestep = 900000

200 atoms
1 atom types

-4.0000000000000000e+00 4.0000000000000000e+00 xlo xhi
-4.0000000000000000e+00 4.0000000000000000e+00 ylo yhi
-4.0000000000000000e+00 5.1000000000000000e+01 zlo zhi

Atoms # sphere

15 1 1.0000000000000000e+00 1.0000000000000000e+00 -2.3374837753109312e+00 -2.5000401863750366e+00 -2.4959519432334938e+00 0 0 0
36 1 1.0000000000000000e+00 1.0000000000000000e+00 -1.3296864953538194e+00 -2.4837718799963380e+00 -2.4975820694134980e+00 0 0 0
72 1 1.0000000000000000e+00 1.0000000000000000e+00 -2.6179781224547522e-02 -2.4483264495714319e+00 -2.4861955997012584e+00 0 0 0
37 1 1.0000000000000000e+00 1.0000000000000000e+00 1.0012486231607178e+00 -2.4987699734607238e+00 -2.5011822374041772e+00 0 0 0
3 1 1.0000000000000000e+00 1.0000000000000000e+00 2.4832915051395421e+00 -2.4998177547433236e+00 -2.4770111146131697e+00 0 0 0
17 1 1.0000000000000000e+00 1.0000000000000000e+00 -2.2457516698109550e+00 -1.4164512115454060e+00 -2.4993302743980674e+00 0 0 0
14 1 1.0000000000000000e+00 1.0000000000000000e+00 -1.2354805702494218e+00 -1.4751579401456618e+00 -2.4911949486558660e+00 0 0 0
33 1 1.0000000000000000e+00 1.0000000000000000e+00 7.7448943978703555e-01 -1.5186088144529781e+00 -2.4612746900899518e+00 0 0 0
29 1 1.0000000000000000e+00 1.0000000000000000e+00 1.7380047738485920e+00 -1.8078429244454777e+00 -2.4928479114045854e+00 0 0 0
66 1 1.0000000000000000e+00 1.0000000000000000e+00 -2.0774388693642062e-01 -1.3299910672532669e+00 -2.4983507229546120e+00 0 0 0
18 1 1.0000000000000000e+00 1.0000000000000000e+00 1.5516838513651081e+00 -7.6806832762925414e-01 -2.4972911496243948e+00 0 0 0
42 1 1.0000000000000000e+00 1.0000000000000000e+00 2.5003150247691388e+00 -1.1324059722693318e+00 -2.5008145081178226e+00 0 0 0
28 1 1.0000000000000000e+00 1.0000000000000000e+00 -2.4877993191961787e+00 -3.8659767865923950e-01 -2.4924825743498111e+00 0 0 0
35 1 1.0000000000000000e+00 1.0000000000000000e+00 -7.6099795695628836e-01 -4.4691719314690481e-01 -2.5007496073952775e+00 0 0 0
